gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,fyr,at,ni,optgr,revt,cik,costat,mkvalt,gind,gsector,sic
024468,20171231,2017,INDL,C,D,STD,BIIB,09062X103,BIOGEN INC,USD,12,23652.6000,2539.1000,0.0000,12273.9000,0000875045,A,67377.5550,352010,35,2836
024468,20181231,2018,INDL,C,D,STD,BIIB,09062X103,BIOGEN INC,USD,12,25288.9000,4430.7000,0.0000,13452.9000,0000875045,A,59341.4240,352010,35,2836
024468,20191231,2019,INDL,C,D,STD,BIIB,09062X103,BIOGEN INC,USD,12,27234.3000,5888.5000,0.0000,14377.9000,0000875045,A,51690.3660,352010,35,2836
024468,20201231,2020,INDL,C,D,STD,BIIB,09062X103,BIOGEN INC,USD,12,24618.9000,4000.6000,0.0000,13444.6000,0000875045,A,37316.6640,352010,35,2836
024616,20111231,2011,INDL,C,D,STD,PYPL,70450Y103,PAYPAL HOLDINGS INC,USD,12,,,,,0001633917,A,,451020,45,7374
024616,20121231,2012,INDL,C,D,STD,PYPL,70450Y103,PAYPAL HOLDINGS INC,USD,12,,,,,0001633917,A,,451020,45,7374
024616,20131231,2013,INDL,C,D,STD,PYPL,70450Y103,PAYPAL HOLDINGS INC,USD,12,19160.0000,955.0000,,6727.0000,0001633917,A,,451020,45,7374
024616,20141231,2014,INDL,C,D,STD,PYPL,70450Y103,PAYPAL HOLDINGS INC,USD,12,21917.0000,419.0000,,8025.0000,0001633917,A,,451020,45,7374
024616,20151231,2015,INDL,C,D,STD,PYPL,70450Y103,PAYPAL HOLDINGS INC,USD,12,28881.0000,1228.0000,7.2290,9248.0000,0001633917,A,44308.8000,451020,45,7374
024616,20161231,2016,INDL,C,D,STD,PYPL,70450Y103,PAYPAL HOLDINGS INC,USD,12,33103.0000,1401.0000,0.1240,10842.0000,0001633917,A,47640.2900,451020,45,7374
024616,20171231,2017,INDL,C,D,STD,PYPL,70450Y103,PAYPAL HOLDINGS INC,USD,12,40774.0000,1795.0000,0.3080,13055.0000,0001633917,A,88344.0000,451020,45,7374
024616,20181231,2018,INDL,C,D,STD,PYPL,70450Y103,PAYPAL HOLDINGS INC,USD,12,43332.0000,2057.0000,0.1600,15451.0000,0001633917,A,98721.6600,451020,45,7374
024616,20191231,2019,INDL,C,D,STD,PYPL,70450Y103,PAYPAL HOLDINGS INC,USD,12,51333.0000,2459.0000,0.0000,17772.0000,0001633917,A,126883.4100,451020,45,7374
024616,20201231,2020,INDL,C,D,STD,PYPL,70450Y103,PAYPAL HOLDINGS INC,USD,12,70379.0000,4202.0000,0.5740,21454.0000,0001633917,A,274482.4000,451020,45,7374
024800,20100930,2010,INDL,C,D,STD,QCOM,747525103,QUALCOMM INC,USD,9,30572.0000,3247.0000,24.1330,10991.0000,0000804328,A,72753.5900,453010,45,3674
024800,20110930,2011,INDL,C,D,STD,QCOM,747525103,QUALCOMM INC,USD,9,36422.0000,4260.0000,5.8230,14556.0000,0000804328,A,81747.0300,453010,45,3674
024800,20120930,2012,INDL,C,D,STD,QCOM,747525103,QUALCOMM INC,USD,9,43012.0000,6109.0000,0.3810,19121.0000,0000804328,A,106573.8200,453010,45,3674
024800,20130930,2013,INDL,C,D,STD,QCOM,747525103,QUALCOMM INC,USD,9,45516.0000,6853.0000,0.0000,24866.0000,0000804328,A,113434.2000,453010,45,3674
024800,20140930,2014,INDL,C,D,STD,QCOM,747525103,QUALCOMM INC,USD,9,48574.0000,7967.0000,0.1520,26487.0000,0000804328,A,124791.1300,453010,45,3674
024800,20150930,2015,INDL,C,D,STD,QCOM,747525103,QUALCOMM INC,USD,9,50796.0000,5271.0000,0.0000,25281.0000,0000804328,A,81884.5200,453010,45,3674
024800,20160930,2016,INDL,C,D,STD,QCOM,747525103,QUALCOMM INC,USD,9,52359.0000,5705.0000,0.0000,23554.0000,0000804328,A,101106.0000,453010,45,3674
024800,20170930,2017,INDL,C,D,STD,QCOM,747525103,QUALCOMM INC,USD,9,65486.0000,2466.0000,0.0000,23231.0000,0000804328,A,76412.1600,453010,45,3674
024800,20180930,2018,INDL,C,D,STD,QCOM,747525103,QUALCOMM INC,USD,9,32686.0000,-4864.0000,0.0000,22732.0000,0000804328,A,87804.5700,453010,45,3674
024800,20190930,2019,INDL,C,D,STD,QCOM,747525103,QUALCOMM INC,USD,9,32957.0000,4386.0000,,19550.0000,0000804328,A,87340.6000,453010,45,3674
024800,20200930,2020,INDL,C,D,STD,QCOM,747525103,QUALCOMM INC,USD,9,35594.0000,5198.0000,,21731.0000,0000804328,A,133096.0800,453010,45,3674
024856,20101231,2010,INDL,C,D,STD,GILD,375558103,GILEAD SCIENCES INC,USD,12,11592.6300,2901.2570,4.8360,7949.4200,0000882095,A,29064.4075,352010,35,2836
024856,20111231,2011,INDL,C,D,STD,GILD,375558103,GILEAD SCIENCES INC,USD,12,17303.1340,2803.6370,2.4450,8385.3850,0000882095,A,30824.6286,352010,35,2836
024856,20121231,2012,INDL,C,D,STD,GILD,375558103,GILEAD SCIENCES INC,USD,12,21239.8380,2591.5660,1.8460,9702.5170,0000882095,A,55791.2979,352010,35,2836
024856,20131231,2013,INDL,C,D,STD,GILD,375558103,GILEAD SCIENCES INC,USD,12,22496.7850,3074.8080,2.1550,11201.6880,0000882095,A,115234.4914,352010,35,2836
024856,20141231,2014,INDL,C,D,STD,GILD,375558103,GILEAD SCIENCES INC,USD,12,34664.0000,12101.0000,1.1840,24890.0000,0000882095,A,141295.7400,352010,35,2836
024856,20151231,2015,INDL,C,D,STD,GILD,375558103,GILEAD SCIENCES INC,USD,12,51839.0000,18108.0000,1.3560,32639.0000,0000882095,A,143892.1800,352010,35,2836
024856,20161231,2016,INDL,C,D,STD,GILD,375558103,GILEAD SCIENCES INC,USD,12,56977.0000,13501.0000,2.9270,30390.0000,0000882095,A,93809.1000,352010,35,2836
024856,20171231,2017,INDL,C,D,STD,GILD,375558103,GILEAD SCIENCES INC,USD,12,70283.0000,4628.0000,14.1030,26107.0000,0000882095,A,93705.1200,352010,35,2836
024856,20181231,2018,INDL,C,D,STD,GILD,375558103,GILEAD SCIENCES INC,USD,12,63675.0000,5455.0000,3.6590,22127.0000,0000882095,A,80189.1000,352010,35,2836
024856,20191231,2019,INDL,C,D,STD,GILD,375558103,GILEAD SCIENCES INC,USD,12,61627.0000,5386.0000,2.8000,22449.0000,0000882095,A,82264.6800,352010,35,2836
024856,20201231,2020,INDL,C,D,STD,GILD,375558103,GILEAD SCIENCES INC,USD,12,68407.0000,123.0000,3.3000,24689.0000,0000882095,A,73058.0400,352010,35,2836
024975,20101031,2010,INDL,C,D,STD,SNPS,871607107,SYNOPSYS INC,USD,10,3286.5410,237.0630,2.4510,1380.6610,0000883241,A,3798.0928,451030,45,7372
024975,20111031,2011,INDL,C,D,STD,SNPS,871607107,SYNOPSYS INC,USD,10,3367.3340,221.3640,2.2700,1535.6430,0000883241,A,3842.0875,451030,45,7372
024975,20121031,2012,INDL,C,D,STD,SNPS,871607107,SYNOPSYS INC,USD,10,4147.6560,182.4020,2.1010,1756.0170,0000883241,A,4858.9478,451030,45,7372
024975,20131031,2013,INDL,C,D,STD,SNPS,871607107,SYNOPSYS INC,USD,10,4358.9350,247.8000,1.8620,1962.2140,0000883241,A,5614.8350,451030,45,7372
024975,20141031,2014,INDL,C,D,STD,SNPS,871607107,SYNOPSYS INC,USD,10,4775.4990,259.1240,2.5290,2057.4720,0000883241,A,6391.4457,451030,45,7372
024975,20151031,2015,INDL,C,D,STD,SNPS,871607107,SYNOPSYS INC,USD,10,5045.7390,225.9340,2.0750,2242.2110,0000883241,A,7754.7469,451030,45,7372
024975,20161031,2016,INDL,C,D,STD,SNPS,871607107,SYNOPSYS INC,USD,10,5240.3650,266.8260,1.6850,2422.5320,0000883241,A,8982.7367,451030,45,7372
024975,20171031,2017,INDL,C,D,STD,SNPS,871607107,SYNOPSYS INC,USD,10,5396.4140,136.5630,1.6900,2724.8800,0000883241,A,13016.5014,451030,45,7372
024975,20181031,2018,INDL,C,D,STD,SNPS,871607107,SYNOPSYS INC,USD,10,6145.9740,432.5180,1.2750,3121.0580,0000883241,A,13363.6955,451030,45,7372
024975,20191031,2019,INDL,C,D,STD,SNPS,871607107,SYNOPSYS INC,USD,10,6405.1600,532.3670,0.7990,3360.6940,0000883241,A,20407.4333,451030,45,7372
024975,20201031,2020,INDL,C,D,STD,SNPS,871607107,SYNOPSYS INC,USD,10,8030.0620,664.3470,0.7000,3685.2810,0000883241,A,32638.8855,451030,45,7372
025434,20100930,2010,INDL,C,D,STD,SBUX,855244109,STARBUCKS CORP,USD,9,6385.9000,945.6000,14.9000,10707.4000,0000829224,A,18973.4300,253010,25,5812
025434,20110930,2011,INDL,C,D,STD,SBUX,855244109,STARBUCKS CORP,USD,9,7360.4000,1245.7000,4.3000,11700.4000,0000829224,A,27773.5920,253010,25,5812
025434,20120930,2012,INDL,C,D,STD,SBUX,855244109,STARBUCKS CORP,USD,9,8219.2000,1383.8000,3.4000,13299.5000,0000829224,A,37997.0030,253010,25,5812
025434,20130930,2013,INDL,C,D,STD,SBUX,855244109,STARBUCKS CORP,USD,9,11516.7000,8.3000,3.6000,14892.2000,0000829224,A,57973.8040,253010,25,5812
025434,20140930,2014,INDL,C,D,STD,SBUX,855244109,STARBUCKS CORP,USD,9,10752.9000,2068.1000,3.1000,16447.8000,0000829224,A,56557.2700,253010,25,5812
025434,20150930,2015,INDL,C,D,STD,SBUX,855244109,STARBUCKS CORP,USD,9,12446.1000,2757.4000,6.4000,19162.7000,0000829224,A,84413.0840,253010,25,5812
025434,20160930,2016,INDL,C,D,STD,SBUX,855244109,STARBUCKS CORP,USD,9,14329.5000,2817.7000,6.1000,21315.9000,0000829224,A,79071.4700,253010,25,5812
025434,20170930,2017,INDL,C,D,STD,SBUX,855244109,STARBUCKS CORP,USD,9,14365.6000,2884.7000,7.1000,22386.8000,0000829224,A,76891.2360,253010,25,5812
025434,20180930,2018,INDL,C,D,STD,SBUX,855244109,STARBUCKS CORP,USD,9,24156.4000,4518.3000,3.9000,24719.5000,0000829224,A,74409.2440,253010,25,5812
025434,20190930,2019,INDL,C,D,STD,SBUX,855244109,STARBUCKS CORP,USD,9,19219.6000,3599.2000,0.5000,26508.6000,0000829224,A,104742.3320,253010,25,5812
025434,20200930,2020,INDL,C,D,STD,SBUX,855244109,STARBUCKS CORP,USD,9,29374.5000,928.3000,0.1000,23518.0000,0000829224,A,100809.9360,253010,25,5812
026061,20101231,2010,INDL,C,D,STD,MTCH,57667L107,MATCH GROUP INC,USD,12,3439.5540,99.3590,2.3890,1636.8150,0000891103,A,2536.1616,502030,50,7370
026061,20111231,2011,INDL,C,D,STD,MTCH,57667L107,MATCH GROUP INC,USD,12,3409.8650,174.2330,2.5630,2059.4440,0000891103,A,3532.2216,502030,50,7370
026061,20121231,2012,INDL,C,D,STD,MTCH,57667L107,MATCH GROUP INC,USD,12,3805.8280,159.2660,3.6390,2800.9330,0000891103,A,3980.6582,502030,50,7370
026061,20131231,2013,INDL,C,D,STD,MTCH,57667L107,MATCH GROUP INC,USD,12,4234.6840,285.7840,0.6930,3022.9870,0000891103,A,5642.6316,502030,50,7370
026061,20141231,2014,INDL,C,D,STD,MTCH,57667L107,MATCH GROUP INC,USD,12,4274.8780,414.8730,0.7470,3109.5470,0000891103,A,5115.1746,502030,50,7370
026061,20151231,2015,INDL,C,D,STD,MTCH,57667L107,MATCH GROUP INC,USD,12,5209.9500,119.4720,2.5280,3230.9330,0000891103,A,4986.2518,502030,50,7370
026061,20161231,2016,INDL,C,D,STD,MTCH,57667L107,MATCH GROUP INC,USD,12,4645.8730,-41.2800,1.7220,3139.8820,0000891103,A,5078.4994,502030,50,7370
026061,20171231,2017,INDL,C,D,STD,MTCH,57667L107,MATCH GROUP INC,USD,12,5867.8100,304.9240,1.1530,3307.2390,0000891103,A,10102.5290,502030,50,7370
026061,20181231,2018,INDL,C,D,STD,MTCH,57667L107,MATCH GROUP INC,USD,12,6874.5850,626.9610,0.0800,4262.8920,0000891103,A,15329.9661,502030,50,7370
026061,20191231,2019,INDL,C,D,STD,MTCH,57667L107,MATCH GROUP INC,USD,12,8332.8250,431.1310,0.0000,4757.0550,0000891103,A,21094.3857,502030,50,7370
026061,20201231,2020,INDL,C,D,STD,MTCH,57667L107,MATCH GROUP INC,USD,12,2976.9800,128.3210,5.7440,2391.2690,0000891103,A,40417.4715,502030,50,7370
026494,20130630,2013,INDL,C,D,STD,TEAM,G06242104,ATLASSIAN CORP PLC,USD,6,,,,,0001650372,A,,451030,45,7370
026494,20140630,2014,INDL,C,D,STD,TEAM,G06242104,ATLASSIAN CORP PLC,USD,6,262.0380,18.9820,0.0000,215.1090,0001650372,A,,451030,45,7370
026494,20150630,2015,INDL,C,D,STD,TEAM,G06242104,ATLASSIAN CORP PLC,USD,6,397.1610,6.7750,0.0000,319.5210,0001650372,A,,451030,45,7370
026494,20160630,2016,INDL,C,D,STD,TEAM,G06242104,ATLASSIAN CORP PLC,USD,6,990.9730,4.3730,0.0000,457.0580,0001650372,A,5599.6318,451030,45,7370
026494,20170630,2017,INDL,C,D,STD,TEAM,G06242104,ATLASSIAN CORP PLC,USD,6,1283.8580,-42.5040,0.9800,619.9360,0001650372,A,7995.1475,451030,45,7370
026494,20180630,2018,INDL,C,D,STD,TEAM,G06242104,ATLASSIAN CORP PLC,USD,6,2424.5140,-119.3410,0.0000,873.9500,0001650372,A,14711.8938,451030,45,7370
026494,20190630,2019,INDL,C,D,STD,TEAM,G06242104,ATLASSIAN CORP PLC,USD,6,2977.2580,-637.6210,0.0000,1210.1270,0001650372,A,31662.7566,451030,45,7370
026494,20200630,2020,INDL,C,D,STD,TEAM,G06242104,ATLASSIAN CORP PLC,USD,6,3894.0720,-350.6540,0.0000,1614.1730,0001650372,A,44607.4510,451030,45,7370
027928,20100731,2010,INDL,C,D,STD,INTU,461202103,INTUIT INC,USD,7,5198.0000,574.0000,6.7100,3455.0000,0000896878,A,12475.9748,451030,45,7372
027928,20110731,2011,INDL,C,D,STD,INTU,461202103,INTUIT INC,USD,7,5110.0000,634.0000,3.0550,3851.0000,0000896878,A,14037.8799,451030,45,7372
027928,20120731,2012,INDL,C,D,STD,INTU,461202103,INTUIT INC,USD,7,4684.0000,792.0000,3.4490,4151.0000,0000896878,A,17132.6678,451030,45,7372
027928,20130731,2013,INDL,C,D,STD,INTU,461202103,INTUIT INC,USD,7,5486.0000,858.0000,2.6070,4171.0000,0000896878,A,19144.2318,451030,45,7372
027928,20140731,2014,INDL,C,D,STD,INTU,461202103,INTUIT INC,USD,7,5201.0000,907.0000,2.4670,4506.0000,0000896878,A,23357.3515,451030,45,7372
027928,20150731,2015,INDL,C,D,STD,INTU,461202103,INTUIT INC,USD,7,4968.0000,365.0000,1.9810,4192.0000,0000896878,A,29372.9636,451030,45,7372
027928,20160731,2016,INDL,C,D,STD,INTU,461202103,INTUIT INC,USD,7,4250.0000,979.0000,2.5530,4694.0000,0000896878,A,28619.1045,451030,45,7372
027928,20170731,2017,INDL,C,D,STD,INTU,461202103,INTUIT INC,USD,7,4068.0000,971.0000,1.7860,5177.0000,0000896878,A,35080.2063,451030,45,7372
027928,20180731,2018,INDL,C,D,STD,INTU,461202103,INTUIT INC,USD,7,5178.0000,1211.0000,0.4550,5964.0000,0000896878,A,52819.7318,451030,45,7372
027928,20190731,2019,INDL,C,D,STD,INTU,461202103,INTUIT INC,USD,7,6283.0000,1557.0000,0.4870,6784.0000,0000896878,A,72150.5158,451030,45,7372
027928,20200731,2020,INDL,C,D,STD,INTU,461202103,INTUIT INC,USD,7,10931.0000,1826.0000,0.3820,7649.0000,0000896878,A,80189.2838,451030,45,7372
027965,20110331,2010,INDL,C,D,STD,MCHP,595017104,MICROCHIP TECHNOLOGY INC,USD,3,2968.0580,418.9500,0.0000,1487.2050,0000827054,A,7204.4914,453010,45,3674
027965,20120331,2011,INDL,C,D,STD,MCHP,595017104,MICROCHIP TECHNOLOGY INC,USD,3,3083.7760,336.7050,0.0000,1383.1760,0000827054,A,7185.2172,453010,45,3674
027965,20130331,2012,INDL,C,D,STD,MCHP,595017104,MICROCHIP TECHNOLOGY INC,USD,3,3851.4050,127.3890,0.8280,1581.6230,0000827054,A,7224.3122,453010,45,3674
027965,20140331,2013,INDL,C,D,STD,MCHP,595017104,MICROCHIP TECHNOLOGY INC,USD,3,4067.6300,395.2810,0.0000,1931.2170,0000827054,A,9552.1433,453010,45,3674
027965,20150331,2014,INDL,C,D,STD,MCHP,595017104,MICROCHIP TECHNOLOGY INC,USD,3,4780.7130,369.0090,0.6940,2147.0360,0000827054,A,9881.7120,453010,45,3674
027965,20160331,2015,INDL,C,D,STD,MCHP,595017104,MICROCHIP TECHNOLOGY INC,USD,3,5567.5150,324.1320,0.6060,2173.3340,0000827054,A,9836.7524,453010,45,3674
027965,20170331,2016,INDL,C,D,STD,MCHP,595017104,MICROCHIP TECHNOLOGY INC,USD,3,7686.8810,164.6390,0.0000,3407.8070,0000827054,A,16902.5553,453010,45,3674
027965,20180331,2017,INDL,C,D,STD,MCHP,595017104,MICROCHIP TECHNOLOGY INC,USD,3,8257.2000,255.4000,0.0000,3980.8000,0000827054,A,21472.1581,453010,45,3674
027965,20190331,2018,INDL,C,D,STD,MCHP,595017104,MICROCHIP TECHNOLOGY INC,USD,3,18350.0000,355.9000,0.1420,5349.5000,0000827054,A,19710.4664,453010,45,3674
027965,20200331,2019,INDL,C,D,STD,MCHP,595017104,MICROCHIP TECHNOLOGY INC,USD,3,17426.1000,570.6000,0.0000,5274.2000,0000827054,A,16633.1028,453010,45,3674
027965,20210331,2020,INDL,C,D,STD,MCHP,595017104,MICROCHIP TECHNOLOGY INC,USD,3,16478.8000,349.4000,,5438.4000,0000827054,A,41794.2268,453010,45,3674
028180,20101231,2010,INDL,C,D,STD,ORLY,67103H107,O'REILLY AUTOMOTIVE INC,USD,12,5047.8270,419.3730,1.5050,5397.5250,0000898173,A,8520.7909,255040,25,5531
028180,20111231,2011,INDL,C,D,STD,ORLY,67103H107,O'REILLY AUTOMOTIVE INC,USD,12,5500.5010,507.6730,1.6720,5788.8160,0000898173,A,10168.0410,255040,25,5531
028180,20121231,2012,INDL,C,D,STD,ORLY,67103H107,O'REILLY AUTOMOTIVE INC,USD,12,5749.1870,585.7460,1.8340,6182.1840,0000898173,A,10101.1515,255040,25,5531
028180,20131231,2013,INDL,C,D,STD,ORLY,67103H107,O'REILLY AUTOMOTIVE INC,USD,12,6067.2080,670.2920,0.3630,6649.2370,0000898173,A,13635.5374,255040,25,5531
028180,20141231,2014,INDL,C,D,STD,ORLY,67103H107,O'REILLY AUTOMOTIVE INC,USD,12,6540.3010,778.1820,0.3920,7216.0810,0000898173,A,19570.7699,255040,25,5531
028180,20151231,2015,INDL,C,D,STD,ORLY,67103H107,O'REILLY AUTOMOTIVE INC,USD,12,6676.6840,931.2160,0.3170,7966.6740,0000898173,A,24768.5105,255040,25,5531
028180,20161231,2016,INDL,C,D,STD,ORLY,67103H107,O'REILLY AUTOMOTIVE INC,USD,12,7204.1890,1037.6910,0.3080,8593.0960,0000898173,A,25850.9253,255040,25,5531
028180,20171231,2017,INDL,C,D,STD,ORLY,67103H107,O'REILLY AUTOMOTIVE INC,USD,12,7571.8850,1133.8040,0.2820,8977.7260,0000898173,A,20278.0031,255040,25,5531
028180,20181231,2018,INDL,C,D,STD,ORLY,67103H107,O'REILLY AUTOMOTIVE INC,USD,12,7980.7890,1324.4870,0.2930,9536.4280,0000898173,A,27217.2205,255040,25,5531
028180,20191231,2019,INDL,C,D,STD,ORLY,67103H107,O'REILLY AUTOMOTIVE INC,USD,12,10717.1600,1391.0420,0.2140,10149.9850,0000898173,A,33140.7829,255040,25,5531
028180,20201231,2020,INDL,C,D,STD,ORLY,67103H107,O'REILLY AUTOMOTIVE INC,USD,12,11596.6420,1752.3020,0.1750,11604.4930,0000898173,A,32188.1361,255040,25,5531
028320,20101231,2010,INDL,C,D,STD,CDW,12514G108,CDW CORP,USD,12,5943.8000,-29.2000,,8801.2000,0001402057,A,,452030,45,5045
028320,20111231,2011,INDL,C,D,STD,CDW,12514G108,CDW CORP,USD,12,5949.6000,17.1000,,9602.4000,0001402057,A,,452030,45,5045
028320,20121231,2012,INDL,C,D,STD,CDW,12514G108,CDW CORP,USD,12,5720.0000,119.0000,0.0000,10128.2000,0001402057,A,,452030,45,5045
028320,20131231,2013,INDL,C,D,STD,CDW,12514G108,CDW CORP,USD,12,5924.6000,132.8000,1.2880,10768.6000,0001402057,A,4017.9200,452030,45,5045
028320,20141231,2014,INDL,C,D,STD,CDW,12514G108,CDW CORP,USD,12,6099.9000,244.9000,1.2460,12074.5000,0001402057,A,6056.2740,452030,45,5045
028320,20151231,2015,INDL,C,D,STD,CDW,12514G108,CDW CORP,USD,12,6755.3000,403.1000,0.9370,12988.7000,0001402057,A,7071.1280,452030,45,5045
028320,20161231,2016,INDL,C,D,STD,CDW,12514G108,CDW CORP,USD,12,6948.4000,424.4000,0.9560,13981.9000,0001402057,A,8350.0270,452030,45,5045
028320,20171231,2017,INDL,C,D,STD,CDW,12514G108,CDW CORP,USD,12,6956.6000,523.0000,1.2140,15191.5000,0001402057,A,10631.9700,452030,45,5045
028320,20181231,2018,INDL,C,D,STD,CDW,12514G108,CDW CORP,USD,12,7167.7000,643.0000,1.0210,16240.5000,0001402057,A,11971.0850,452030,45,5045
028320,20191231,2019,INDL,C,D,STD,CDW,12514G108,CDW CORP,USD,12,7999.4000,736.8000,0.7870,18032.4000,0001402057,A,20426.1200,452030,45,5045
028320,20201231,2020,INDL,C,D,STD,CDW,12514G108,CDW CORP,USD,12,9344.7000,788.5000,0.9910,18467.5000,0001402057,A,18701.0010,452030,45,5045
028877,20100930,2010,INDL,C,D,STD,KDP,49271V100,KEURIG DR PEPPER INC,USD,9,1370.5740,79.5060,0.5800,1356.7750,0001418135,A,4142.7806,302010,30,2090
028877,20110930,2011,INDL,C,D,STD,KDP,49271V100,KEURIG DR PEPPER INC,USD,9,3197.8870,199.5010,0.4840,2650.8990,0001418135,A,14356.0700,302010,30,2090
028877,20120930,2012,INDL,C,D,STD,KDP,49271V100,KEURIG DR PEPPER INC,USD,9,3615.7890,362.6280,0.4100,3859.1980,0001418135,A,3624.6775,302010,30,2090
028877,20130930,2013,INDL,C,D,STD,KDP,49271V100,KEURIG DR PEPPER INC,USD,9,3761.5480,483.2320,0.4740,4358.1000,0001418135,A,11319.5378,302010,30,2090
028877,20140930,2014,INDL,C,D,STD,KDP,49271V100,KEURIG DR PEPPER INC,USD,9,4797.3070,596.5180,0.3860,4707.6800,0001418135,A,21122.4413,302010,30,2090
028877,20150930,2015,INDL,C,D,STD,KDP,49271V100,KEURIG DR PEPPER INC,USD,9,4001.5770,498.2750,0.2020,4520.0310,0001418135,A,7988.3173,302010,30,2090
028877,20160930,2016,INDL,C,D,STD,KDP,49271V100,KEURIG DR PEPPER INC,USD,9,,,,,0001418135,A,,302010,30,2090
028877,20170930,2017,INDL,C,D,STD,KDP,49271V100,KEURIG DR PEPPER INC,USD,9,,,,,0001418135,A,,302010,30,2090
028877,20181231,2018,INDL,C,D,STD,KDP,49271V100,KEURIG DR PEPPER INC,USD,12,48918.0000,586.0000,1.3190,7446.0000,0001418135,A,36048.4298,302010,30,2090
028877,20191231,2019,INDL,C,D,STD,KDP,49271V100,KEURIG DR PEPPER INC,USD,12,49518.0000,1254.0000,0.0000,11120.0000,0001418135,A,40728.3654,302010,30,2090
028877,20201231,2020,INDL,C,D,STD,KDP,49271V100,KEURIG DR PEPPER INC,USD,12,49779.0000,1325.0000,0.0000,11618.0000,0001418135,A,45032.3520,302010,30,2090
028930,20101231,2010,INDL,C,D,STD,MAR,571903202,MARRIOTT INTL INC,USD,12,8983.0000,458.0000,0.1000,11691.0000,0001048286,A,15241.0260,253010,25,7011
028930,20111231,2011,INDL,C,D,STD,MAR,571903202,MARRIOTT INTL INC,USD,12,5910.0000,198.0000,0.0000,12317.0000,0001048286,A,9713.6100,253010,25,7011
028930,20121231,2012,INDL,C,D,STD,MAR,571903202,MARRIOTT INTL INC,USD,12,6342.0000,571.0000,0.3000,11814.0000,0001048286,A,11587.2430,253010,25,7011
028930,20131231,2013,INDL,C,D,STD,MAR,571903202,MARRIOTT INTL INC,USD,12,6794.0000,626.0000,0.1000,12784.0000,0001048286,A,14706.5980,253010,25,7011
028930,20141231,2014,INDL,C,D,STD,MAR,571903202,MARRIOTT INTL INC,USD,12,6865.0000,753.0000,0.1000,13796.0000,0001048286,A,21840.5970,253010,25,7011
028930,20151231,2015,INDL,C,D,STD,MAR,571903202,MARRIOTT INTL INC,USD,12,6082.0000,859.0000,,14486.0000,0001048286,A,17182.3520,253010,25,7011
028930,20161231,2016,INDL,C,D,STD,MAR,571903202,MARRIOTT INTL INC,USD,12,24140.0000,780.0000,0.4000,17072.0000,0001048286,A,31922.7480,253010,25,7011
028930,20171231,2017,INDL,C,D,STD,MAR,571903202,MARRIOTT INTL INC,USD,12,23948.0000,1372.0000,0.3000,22891.0000,0001048286,A,48740.6430,253010,25,7011
028930,20181231,2018,INDL,C,D,STD,MAR,571903202,MARRIOTT INTL INC,USD,12,23696.0000,1907.0000,,20758.0000,0001048286,A,36812.6960,253010,25,7011
028930,20191231,2019,INDL,C,D,STD,MAR,571903202,MARRIOTT INTL INC,USD,12,25051.0000,1273.0000,,20972.0000,0001048286,A,49063.3200,253010,25,7011
028930,20201231,2020,INDL,C,D,STD,MAR,571903202,MARRIOTT INTL INC,USD,12,24701.0000,-267.0000,,10635.0000,0001048286,A,42794.8480,253010,25,7011
029028,20100831,2010,INDL,C,D,STD,COST,22160K105,COSTCO WHOLESALE CORP,USD,8,23815.0000,1303.0000,0.0000,77946.0000,0000909832,A,24493.3150,301010,30,5399
029028,20110831,2011,INDL,C,D,STD,COST,22160K105,COSTCO WHOLESALE CORP,USD,8,26761.0000,1462.0000,0.0000,88915.0000,0000909832,A,34107.2516,301010,30,5399
029028,20120831,2012,INDL,C,D,STD,COST,22160K105,COSTCO WHOLESALE CORP,USD,8,27140.0000,1709.0000,0.0000,99137.0000,0000909832,A,42314.0945,301010,30,5399
029028,20130831,2013,INDL,C,D,STD,COST,22160K105,COSTCO WHOLESALE CORP,USD,8,30283.0000,2039.0000,0.2210,105156.0000,0000909832,A,48869.1789,301010,30,5399
029028,20140831,2014,INDL,C,D,STD,COST,22160K105,COSTCO WHOLESALE CORP,USD,8,33024.0000,2058.0000,0.0000,112640.0000,0000909832,A,52994.6576,301010,30,5399
029028,20150831,2015,INDL,C,D,STD,COST,22160K105,COSTCO WHOLESALE CORP,USD,8,33440.0000,2377.0000,,116199.0000,0000909832,A,61335.1776,301010,30,5399
029028,20160831,2016,INDL,C,D,STD,COST,22160K105,COSTCO WHOLESALE CORP,USD,8,33163.0000,2350.0000,,118719.0000,0000909832,A,70918.2652,301010,30,5399
029028,20170831,2017,INDL,C,D,STD,COST,22160K105,COSTCO WHOLESALE CORP,USD,8,36347.0000,2679.0000,,129025.0000,0000909832,A,68527.3550,301010,30,5399
029028,20180831,2018,INDL,C,D,STD,COST,22160K105,COSTCO WHOLESALE CORP,USD,8,40830.0000,3134.0000,,141576.0000,0000909832,A,102155.0016,301010,30,5399
029028,20190831,2019,INDL,C,D,STD,COST,22160K105,COSTCO WHOLESALE CORP,USD,8,45400.0000,3659.0000,,152703.0000,0000909832,A,129583.8650,301010,30,5399
029028,20200831,2020,INDL,C,D,STD,COST,22160K105,COSTCO WHOLESALE CORP,USD,8,55556.0000,4002.0000,,166761.0000,0000909832,A,153406.7133,301010,30,5399
